,Daily_Return,EMA10,EMA100,EMA100Cross,EMA10Cross,EMA12,EMA12Cross,EMA20,EMA20Cross,EMA26,EMA26Cross,EMA50,EMA50Cross,MACD,MACD_Cross,SMA10,SMA100,SMA100Cross,SMA10Cross,SMA15,SMA15Cross,SMA20,SMA20Cross,SMA5,SMA50,SMA50Cross,SMA5Cross,Settle_Price,Time,Volume
28/4/1988,0.000209908,474.072772,479.4931759,0,-1,474.1550651,-1,474.0296356,-1,473.8011021,-1,474.7515174,-1,-0.480038211,0,475.39,485.033,0,-1,474.1466667,-1,474.76,-1,471.92,469.052,0,-1,476.4,3312,10
29/4/1988,-0.011542497,474.5140862,479.4339051,0,0,474.5158243,0,474.2649084,0,474.0010205,0,474.8200853,0,-0.255357888,0,475.46,484.677,0,0,474.46,0,474.55,0,471.9,469.206,0,0,476.5,3313,10
2/5/1988,-0.004458599,473.8751614,479.2668971,0,1,473.9749283,1,473.9539648,1,473.7787227,1,474.6702781,1,-0.459164901,0,475.3,484.331,0,1,474.7266667,1,474.515,1,472.96,469.432,0,1,471,3314,17
3/5/1988,0.003412241,472.9705866,479.061612,0,0,473.1941701,0,473.4726348,0,473.4173358,0,474.4439927,0,-0.702828988,0,474.23,483.904,0,0,474.56,0,474.1,0,473.38,469.506,1,0,468.9,3315,67
4/5/1988,0.002125399,472.521389,478.8920751,0,0,472.7796824,0,473.1895267,0,473.2012368,0,474.2893263,0,-0.720974196,0,473.11,483.444,0,0,474.32,0,473.765,0,473.16,469.55,-1,0,470.5,3316,11
5/5/1988,-0.003817603,472.3356819,478.7456974,0,0,472.5828082,0,473.0286194,0,473.0752193,0,474.1799409,0,-0.633464691,0,472.29,482.916,0,0,474.48,0,473.775,0,472.66,469.7,0,0,471.5,3317,0
6/5/1988,0.007877369,471.856467,478.5665747,0,0,472.1392992,0,472.711608,0,472.8252031,0,474.004257,0,-0.661565916,0,471.79,482.346,0,0,474.2,0,473.765,0,471.68,470.096,1,0,469.7,3318,201
9/5/1988,0.007393325,472.1371094,478.4642663,0,-1,472.3332532,-1,472.7771692,-1,472.8677806,-1,473.9805606,0,-0.4081516,0,471.64,481.77,0,-1,473.64,0,473.625,0,470.32,470.444,-1,-1,473.4,3319,126
10/5/1988,-0.00083875,473.0030895,478.4332907,0,0,473.0358296,0,473.1698197,0,473.1664635,0,474.0950484,-1,-0.003406468,0,472.09,481.375,0,0,473.0866667,-1,473.62,-1,470.8,470.854,0,0,476.9,3320,73
11/5/1988,0.003987408,473.6388914,478.3950077,0,0,473.5687789,0,473.4869798,0,473.4133922,0,474.1893603,0,0.226091355,1,472.78,480.987,0,0,472.8733333,0,473.84,0,472.4,471.326,0,0,476.5,3321,21
12/5/1988,-0.001463211,474.5045475,478.3951066,-1,0,474.3120437,0,473.9548864,0,473.7827705,0,474.3544834,0,0.479982224,0,473.13,480.604,0,0,472.7266667,0,474.26,0,473.6,471.778,0,0,478.4,3322,1
13/5/1988,0.003558719,475.0855389,478.3813421,1,0,474.8332677,0,474.3115639,0,474.0729357,0,474.4856801,0,0.5688329,0,473.33,480.305,0,0,472.8533333,0,474.395,0,474.98,472.268,0,0,477.7,3323,0
16/5/1988,0.000208594,475.8699864,478.4015135,-1,0,475.5358419,0,474.7961769,0,474.467533,0,474.6783985,0,0.701447788,0,473.45,480.002,0,0,473.2866667,0,474.375,0,476.58,472.806,0,0,479.4,3324,50
17/5/1988,0.004796663,476.5299888,478.4232657,0,0,476.1457124,0,475.24416,0,474.8403084,0,474.867481,0,0.750834343,0,474.29,479.673,0,0,473.9866667,0,474.26,0,477.78,473.162,0,0,479.5,3325,113
18/5/1988,-0.00041511,477.4881727,478.4901318,0,0,477.0156028,0,475.8685257,0,475.3558411,0,475.1393444,0,0.884153622,0,475.35,479.362,-1,0,474.62,0,474.23,0,478.3,473.526,0,0,481.8,3326,25
19/5/1988,0.001038206,478.2357777,478.5517133,0,0,477.7208947,0,476.4143804,0,475.8183714,0,475.3927035,0,0.901532165,0,476.48,479.042,0,0,475.2066667,0,474.385,0,479.36,473.976,0,0,481.6,3327,14
20/5/1988,0.009541589,478.9383635,478.6219764,0,0,478.3946032,0,476.955868,0,476.2836772,0,475.6557347,0,0.887947881,0,477.49,478.701,0,0,475.5533333,0,474.64,0,480,474.402,0,0,482.1,3328,16
23/5/1988,-0.001027327,480.3495702,478.7819373,0,0,479.6723565,0,477.8838806,0,477.0552567,0,476.0888432,0,1.115297414,0,478.73,478.385,0,0,475.9266667,0,475.185,0,480.88,474.684,0,0,486.7,3329,230
24/5/1988,-0.014397367,481.4132847,478.9288296,0,0,480.6766094,0,478.675892,0,477.732645,0,476.4853591,0,1.153729486,0,480.06,478.095,0,0,476.9733333,0,476.075,0,482.34,475.096,0,0,486.2,3330,21
25/5/1988,0.000626043,481.0108693,478.9341993,0,1,480.4494387,1,478.725807,0,477.841338,0,476.5918156,0,0.654292681,0,480.99,477.761,0,1,478.1266667,0,476.885,0,483.68,475.494,0,1,479.2,3331,0
26/5/1988,-0.004796663,480.7361658,478.9454033,0,0,480.3033712,0,478.7995397,0,477.9642019,0,476.7058621,0,0.308289069,0,481.26,477.451,0,0,478.7066667,0,477.195,0,483.16,475.656,0,0,479.5,3332,72
27/5/1988,0.007544007,480.0932265,478.9108409,1,0,479.8259295,0,478.6472026,1,477.9075943,1,476.72524,0,-0.090036089,-1,481.37,477.115,0,0,479.24,1,477.35,1,482.74,475.844,0,0,477.2,3333,9
31/5/1988,0.004159734,480.2217308,478.9482499,-1,-1,479.9757865,-1,478.8522309,-1,478.1218466,-1,476.8850345,0,-0.123545089,0,481.32,476.731,0,0,479.74,-1,477.385,-1,481.76,476.032,0,0,480.8,3334,125
1/6/1988,0.019676885,480.690507,479.0245222,0,0,480.4102809,0,479.2282089,0,478.4683765,0,477.116994,0,-0.028464469,0,481.46,476.405,0,-1,480.2333333,0,477.875,0,480.58,476.286,0,-1,482.8,3335,4
2/6/1988,-0.003656307,482.8013239,479.287403,0,0,482.2394684,0,480.4731414,0,479.4929412,0,477.712406,0,0.620926706,1,481.79,476.072,0,0,480.6266667,0,478.57,0,479.9,476.456,0,0,492.3,3336,0
3/6/1988,-0.002038736,484.2010832,479.5094346,0,0,483.5103194,0,481.4280803,0,480.3082789,0,478.2138802,0,0.86115202,0,482.84,475.851,0,0,481.68,0,479.66,0,482.52,476.838,0,0,490.5,3337,471
6/6/1988,-0.006537283,485.1645226,479.7072676,0,0,484.4318088,0,482.1968346,0,480.9891471,0,478.6564732,0,0.881418483,0,483.73,475.627,0,0,482.4866667,0,480.61,0,484.72,477.128,0,0,489.5,3338,69
7/6/1988,-0.009253547,485.3709731,479.8378167,0,0,484.7192228,0,482.5876122,0,481.3825436,0,478.9562193,0,0.620348807,0,484.47,475.398,0,0,483.2733333,0,481.6,0,487.18,477.352,0,1,486.3,3339,1389
8/6/1988,0.00290577,484.7217052,479.8766718,0,1,484.2701116,1,482.5126015,1,481.4134663,0,479.0677401,0,0.112251929,0,484.43,475.068,0,1,483.7333333,1,482.245,1,488.28,477.536,0,0,481.8,3340,24
9/6/1988,-0.018211921,484.4450316,479.9424803,0,0,484.105479,0,482.5780681,-1,481.5458021,0,479.2297895,0,-0.147773163,-1,483.99,474.844,0,0,483.8866667,0,482.49,-1,488.08,477.578,0,0,483.2,3341,636
10/6/1988,0.001053963,482.6186622,479.8327282,1,0,482.6123284,0,481.7992044,1,481.0164835,1,479.040386,1,-0.889284087,0,484.39,474.611,1,0,483.98,0,482.825,1,486.26,477.66,1,0,474.4,3342,4
13/6/1988,0.000421141,481.2152691,479.7350505,0,0,481.4258164,0,481.1421373,0,480.5634106,0,478.878018,0,-1.298178643,0,483.88,474.279,-1,0,483.5,0,482.625,0,483.04,477.536,0,0,474.9,3343,4
14/6/1988,0.00315723,480.103402,479.6432673,0,0,480.4526138,0,480.5666957,0,480.1587135,0,478.7298604,0,-1.493347262,0,483.65,473.972,0,0,483.02,0,482.485,0,480.12,477.49,0,0,475.1,3344,6
15/6/1988,-0.002517835,479.4664198,479.5830046,0,0,479.859904,0,480.1889151,0,479.8951051,0,478.6463364,0,-1.457958939,0,483.08,473.648,0,0,482.2466667,0,482.27,0,477.88,477.406,0,0,476.6,3345,1
16/6/1988,0.010096761,478.7270707,479.5001728,0,0,479.1737649,0,479.732828,0,479.5621344,0,478.5190291,0,-1.448901816,0,482.46,473.354,0,0,481.6066667,0,482.125,0,476.84,477.426,0,0,475.4,3346,1493
17/6/1988,-0.007913369,478.9948761,479.5140307,-1,-1,479.3316473,-1,479.7773206,-1,479.6093837,-1,478.5849496,-1,-1.070615044,0,480.77,473.137,0,0,481.3533333,0,481.805,0,475.28,477.528,-1,-1,480.2,3347,490
20/6/1988,0.001889169,478.5230804,479.4523668,1,1,478.8806246,1,479.455671,1,479.3716515,1,478.4992653,1,-1.02712446,0,479.74,472.967,0,0,481.4,0,481.735,0,476.44,477.698,1,1,476.4,3348,408
21/6/1988,-0.005866331,478.3007022,479.4097456,0,0,478.6374516,0,479.250369,0,479.2181959,0,478.4522353,0,-0.893473444,0,478.43,472.793,0,0,481.3466667,0,481.45,0,476.74,477.776,0,-1,477.3,3349,62
22/6/1988,-0.004425711,477.6096654,479.312523,0,0,478.0009206,0,478.7979529,0,478.8686999,0,478.2972456,0,-0.944406773,0,477.53,472.639,0,0,481.1133333,0,480.98,0,477.18,477.852,0,1,474.5,3350,4
23/6/1988,-0.012066046,476.6624535,479.1756413,0,0,477.1392405,0,478.188624,0,478.3895369,0,478.0659811,0,-1.061539125,0,476.8,472.599,1,0,480.56,0,480.395,0,476.76,477.892,0,0,472.4,3351,105
24/6/1988,0.00021427,474.8510983,478.9285989,0,0,475.5332035,0,477.0944694,0,477.5236453,0,477.6202564,0,-1.441347598,0,475.72,472.535,0,0,479.2333333,0,480.055,0,476.16,477.978,0,0,466.7,3352,8
27/6/1988,-0.011782348,473.3872623,478.6884286,0,0,474.1896337,0,476.1140437,0,476.7293012,0,477.1959326,0,-1.592458615,0,474.95,472.415,0,0,477.6466667,0,479.415,0,473.46,477.798,0,0,466.8,3353,26
28/6/1988,0.007153696,471.1895782,478.3441033,0,0,472.2066131,0,474.7031824,0,475.58639,0,476.5725627,0,-1.946054389,0,474.14,472.465,0,0,476.1333333,0,478.895,0,471.54,477.572,0,0,461.3,3354,160
29/6/1988,-0.001721911,469.9914731,478.0719429,0,0,471.036365,0,473.7409746,0,474.7725833,0,476.1030504,0,-1.841996719,0,472.76,472.401,0,0,474.4666667,0,477.92,0,468.34,477.164,0,0,464.6,3355,620
30/6/1988,0.004312204,468.8657507,477.7893301,0,0,469.9230781,0,472.7942151,0,473.9597994,0,475.6205778,0,-1.713999749,0,471.56,472.427,0,0,473.32,0,477.01,0,466.36,476.854,0,0,463.8,3356,209
1/7/1988,0.002361529,468.3083415,477.5519177,0,0,469.2887584,0,472.1280994,0,473.3553698,0,475.2354571,0,-1.395111891,0,470.4,472.436,0,0,472.0266667,0,475.585,0,464.64,476.556,0,-1,465.8,3357,11
5/7/1988,0.001713429,468.0522794,477.3409886,0,0,468.9212571,0,471.6301851,0,472.8771943,0,474.9085765,0,-1.027550108,0,468.96,472.457,0,0,471.4533333,0,474.35,0,464.46,476.342,0,0,466.9,3358,113
6/7/1988,0.001710498,467.9882286,477.1500779,0,0,468.7333714,0,471.2558818,0,472.4936984,0,474.6258872,0,-0.665551951,0,468.01,472.503,0,0,470.92,0,473.22,0,464.48,476.256,0,0,467.7,3359,356
7/7/1988,0.001067236,468.0812779,476.9787893,0,-1,468.6974681,0,470.9934169,0,472.1978689,0,474.3856563,0,-0.324500582,0,467.05,472.563,0,-1,470.4266667,0,472.29,0,465.76,476.232,0,0,468.5,3360,610
8/7/1988,-0.009594883,468.2483183,476.8207934,0,0,468.7440115,-1,470.8035676,0,471.9609897,0,474.1744541,0,-0.032862426,0,466.45,472.568,0,0,469.8866667,0,471.625,0,466.54,476.202,0,0,469,3361,128
11/7/1988,0.004305705,467.5668059,476.5768173,0,1,468.0910866,1,470.2032279,0,471.4083238,0,473.7950638,0,-0.106497088,0,466.11,472.587,0,1,469.46,0,470.915,0,467.58,476.122,0,1,464.5,3362,127
12/7/1988,0.007931404,467.3728412,476.3772764,0,0,467.8463041,0,469.8505395,0,471.0447443,0,473.5089828,0,0.009839918,1,465.89,472.545,0,-1,468.4133333,0,470.42,0,467.32,475.884,0,0,466.5,3363,8
13/7/1988,-0.003828158,467.8868701,476.2549541,0,-1,468.2084111,-1,469.8838214,-1,470.9821706,0,473.3792188,0,0.347616508,0,465.86,472.558,0,0,467.7533333,-1,470,-1,467.24,475.684,0,-1,470.2,3364,181
14/7/1988,0.002988898,467.9801664,476.0994104,0,0,468.2378863,0,469.7425051,1,470.7908987,0,473.1839553,0,0.454690893,0,466.75,472.587,0,0,467.28,0,469.755,1,467.74,475.668,0,0,468.4,3365,58
15/7/1988,-0.005321413,468.3110452,475.9746696,0,0,468.4782115,0,469.7479808,-1,470.7174988,0,473.0512512,0,0.614732782,0,467.13,472.604,0,0,466.8733333,0,469.345,-1,467.72,475.658,0,0,469.8,3366,15
18/7/1988,0.020329553,468.1272188,475.802894,0,1,468.2969482,1,469.5148398,1,470.4643508,0,472.8257119,0,0.549294026,0,467.73,472.672,0,1,466.7,0,469.065,1,467.88,475.644,0,1,467.3,3367,4
19/7/1988,-0.003775168,469.7040881,475.8226387,-1,-1,469.60511,-1,470.2086646,-1,470.9336581,-1,472.9815664,-1,1.110518791,0,467.88,472.828,-1,-1,466.74,0,468.42,-1,468.44,475.56,-1,-1,476.8,3368,3
20/7/1988,-0.005894737,470.6669812,475.8063488,1,0,470.4350931,0,470.6649822,0,471.2348686,0,473.0607206,0,1.311433083,0,468.87,473.073,0,0,467.4066667,0,468.44,0,470.5,475.702,1,0,475,3369,47
21/7/1988,0.000211775,470.9457119,475.7349359,0,0,470.7066172,0,470.8111744,0,471.3063598,0,473.0269669,1,1.209172807,0,469.6,473.294,1,0,468.32,0,468.325,0,471.46,475.734,0,0,472.2,3370,6
22/7/1988,-0.036840991,471.1919461,475.6669174,0,0,470.951753,0,470.9529673,0,471.3799628,0,472.9984584,0,1.104564513,0,469.97,473.483,0,0,468.8266667,0,468.21,0,472.22,475.64,0,0,472.3,3371,7
25/7/1988,0.012090569,468.2297741,475.2556913,0,1,468.4822526,1,469.4241133,1,470.1592248,1,472.2887149,0,-0.115358376,-1,470.3,473.667,0,1,469.3933333,1,468.205,1,472.72,475.556,0,1,454.9,3372,393
26/7/1988,0.003258036,466.8061788,474.9615192,0,0,467.2388291,0,468.5646739,0,469.4363193,0,471.8224908,0,-0.508701045,0,469.34,473.677,0,0,468.6666667,0,467.615,0,470.24,475.086,0,0,460.4,3373,190
27/7/1988,-0.00151548,465.9141463,474.7028753,0,0,466.4174708,0,467.9299431,0,468.8780734,0,471.4333735,0,-0.617450797,0,468.73,473.773,0,0,468.2333333,0,467.295,0,466.96,474.74,0,0,461.9,3374,5
28/7/1988,0.007588899,465.0570288,474.4354916,0,0,465.614783,0,467.2889961,0,468.3093272,0,471.0320647,0,-0.681113945,0,467.9,473.776,0,0,467.8466667,0,467.325,0,464.34,474.39,0,0,461.2,3375,124
29/7/1988,-0.003658274,464.9921145,474.2427096,0,0,465.4740471,0,467.0424251,0,468.0419697,0,470.7837485,0,-0.443593771,0,467.18,473.775,0,0,467.36,0,467.155,0,462.14,474.024,0,-1,464.7,3376,14
1/8/1988,-0.00712743,464.6299118,474.0200817,0,0,465.0934245,0,466.6574322,0,467.6684904,0,470.4785034,0,-0.360589738,0,466.67,473.829,0,0,467.0733333,0,467.2,0,460.62,473.682,0,0,463,3377,20
2/8/1988,0.00413313,463.7335642,473.7365157,0,0,464.2636669,0,465.9948196,0,467.0782319,0,470.055817,0,-0.480071042,0,466.24,473.856,0,0,466.9733333,0,467.06,0,462.24,473.31,0,1,459.7,3378,402
3/8/1988,-0.001083189,463.3456435,473.4961887,0,0,463.853872,0,465.5762654,0,466.6724369,0,469.7242164,0,-0.387256794,0,464.53,473.773,0,0,466.52,0,466.7,0,462.1,472.862,0,0,461.6,3379,346
4/8/1988,-0.002168727,462.9373446,473.2507196,0,0,463.4301994,0,465.1499544,0,466.2596638,0,469.3860118,0,-0.31852504,0,463.19,473.728,0,0,465.9466667,0,466.395,0,462.04,472.36,0,0,461.1,3380,168
5/8/1988,-0.003912193,462.4214638,472.9903093,0,0,462.917861,0,464.6690063,0,465.8033924,0,469.0218545,0,-0.299673608,0,462.08,473.676,0,0,465.46,0,466.025,0,462.02,471.858,0,0,460.1,3381,591
8/8/1988,-0.006109535,461.6721067,472.6994121,0,0,462.2074208,0,464.0624343,0,465.2475856,0,468.6013896,0,-0.363445533,0,460.86,473.566,0,0,464.8133333,0,465.58,0,461.1,471.476,0,0,458.3,3382,216
9/8/1988,0.003732162,460.5499055,472.3588297,0,0,461.1755099,0,463.2469644,0,464.5255422,0,468.0876096,0,-0.538650445,0,461.2,473.448,0,0,464.2133333,0,465.27,0,460.16,471.052,0,0,455.5,3383,119
10/8/1988,-0.000437445,459.9408318,472.0586548,0,0,460.563893,0,462.671063,0,463.9829094,0,467.6606445,0,-0.486107683,0,460.71,473.325,0,0,462.7933333,0,464.72,0,459.32,470.618,0,0,457.2,3384,193
11/8/1988,0.004376368,459.4061351,471.7604636,0,0,460.0156018,0,462.1309618,0,463.4656569,0,467.24258,0,-0.413717094,0,460.24,473.216,0,0,461.6066667,0,464.07,0,458.44,470.146,0,0,457,3385,396
12/8/1988,0.004139434,459.3322924,471.5077812,0,0,459.8593554,0,461.8327749,0,463.1348675,0,466.9193416,0,-0.1913393,0,459.82,473.043,0,0,460.5933333,0,463.5,0,457.62,469.63,0,-1,459,3386,112
15/8/1988,-0.008895639,459.6173301,471.2977261,0,-1,460.0194545,-1,461.7439392,0,462.9693218,0,466.683289,0,0.107444492,1,459.25,472.901,0,-1,459.7066667,-1,462.96,0,457.4,468.964,0,0,460.9,3387,33
16/8/1988,0.004597198,459.1050883,471.0106424,0,1,459.5241538,1,461.2730879,0,462.512335,0,466.295709,0,0.055304472,0,459.04,472.75,0,1,460.1066667,1,462.64,0,457.92,468.372,0,1,456.8,3388,30
17/8/1988,0.003050774,459.0677995,470.7708277,0,0,459.4281302,0,461.0470795,0,462.2447546,0,466.0056812,0,0.181488937,0,458.75,472.535,0,-1,459.8666667,0,461.64,0,458.18,467.718,0,-1,458.9,3389,13
18/8/1988,-0.001520747,459.2918359,470.5634846,0,-1,459.562264,-1,460.9759291,0,462.1006987,0,465.781929,0,0.367742921,0,458.48,472.353,0,0,459.6666667,-1,460.835,0,458.52,467.17,0,0,460.3,3390,99
19/8/1988,0.003916449,459.3478658,470.3463859,0,0,459.5680695,0,460.8448882,0,461.9154618,0,465.5395004,0,0.447028321,0,458.4,472.159,0,0,459.6066667,1,460.24,0,459.18,466.74,0,0,459.6,3391,176
22/8/1988,-0.003034244,459.7209811,470.1692297,0,0,459.849905,0,460.897756,-1,461.8772794,0,465.3771671,0,0.613636903,0,458.35,471.964,0,0,459.2666667,-1,459.605,-1,459.3,466.268,0,0,461.4,3392,217
23/8/1988,0.005652174,459.7717118,469.9678589,0,0,459.8729965,0,460.8122554,1,461.7382217,0,465.1662978,0,0.620628942,0,458.66,471.772,0,0,459.16,0,459.93,0,459.4,466.008,0,0,460,3393,0
24/8/1988,-0.004755728,460.285946,469.8219607,0,0,460.2925355,0,460.9825168,-1,461.8020571,-1,465.0656587,0,0.781066004,0,459.11,471.6,0,0,459.18,0,459.91,0,460.04,465.71,0,0,462.6,3394,0
25/8/1988,-0.001737619,460.3066831,469.6353872,0,0,460.3090685,0,460.927039,1,461.698201,1,464.8826916,0,0.721164065,0,459.65,471.433,0,0,459.2466667,0,459.945,0,460.78,465.46,0,1,460.4,3395,97
26/8/1988,0.007832898,460.1781953,469.4366666,0,1,460.1999811,1,460.8006544,0,461.5427787,0,464.6755273,0,0.613999118,0,459.99,471.281,0,1,459.2,0,459.905,1,460.8,465.136,0,0,459.6,3396,3
29/8/1988,-0.002158895,460.7276143,469.3131683,0,-1,460.6615224,-1,461.0291635,-1,461.6655359,-1,464.6176635,0,0.76222669,0,460.05,471.174,0,-1,459.1666667,0,459.65,-1,460.8,464.82,0,-1,463.2,3397,0
30/8/1988,0.004759844,460.9953208,469.1723135,0,0,460.8982113,0,461.1406717,0,461.7051258,0,464.5228531,0,0.767460488,0,460.28,471.089,0,0,459.4933333,0,459.66,0,461.16,464.48,0,0,462.2,3398,2
31/8/1988,-0.002583979,461.6143534,469.0778122,0,0,461.436948,0,461.4510839,0,461.9047461,0,464.5180354,0,0.885261521,0,460.82,470.986,0,0,459.94,0,459.785,0,461.6,464.196,-1,0,464.4,3399,77
1/9/1988,-0.004533679,461.9026528,468.9614199,0,0,461.7081868,0,461.6176474,0,462.0006908,0,464.4663477,0,0.848444443,0,461.37,470.895,0,0,460.42,0,459.925,0,461.96,463.938,1,0,463.2,3400,1
2/9/1988,-0.005855563,461.7567159,468.8057482,0,1,461.6146196,1,461.5683476,1,461.933973,1,464.3343341,0,0.657276069,0,461.66,470.802,0,1,460.8333333,0,460.03,0,462.52,463.712,0,1,461.1,3401,0
6/9/1988,0.001527051,461.1464039,468.5996938,0,0,461.1200627,0,461.2666002,0,461.6721972,0,464.1016151,0,0.33959599,0,461.81,470.732,0,0,460.9733333,1,460.08,1,462.82,463.486,0,0,458.4,3402,600
7/9/1988,0.001524722,460.7743305,468.411581,0,0,460.8092838,0,461.0602573,0,461.4816641,0,463.9054733,0,0.175480189,0,461.51,470.559,0,0,460.8066667,0,460.085,0,461.86,463.32,0,0,459.1,3403,145
8/9/1988,-0.017833841,460.5971795,468.2410547,0,0,460.6540094,0,460.9402328,0,461.3570964,0,463.7444744,0,0.115818769,0,461.42,470.369,0,0,460.96,0,460.265,0,461.24,463.166,0,0,459.8,3404,225
9/9/1988,-0.002878654,458.9613287,467.9115289,0,0,459.2610849,0,460.0506868,0,460.6343485,0,463.2682205,0,-0.4434863,-1,461.14,470.15,0,0,461.02,0,460.395,0,460.32,463.136,0,0,451.6,3405,0
12/9/1988,0.000666223,457.3865416,467.5627857,0,0,457.8824564,0,459.12205,0,459.8688412,0,462.7596628,0,-0.845285958,0,460.26,469.865,0,0,460.44,0,460.125,0,458,462.876,0,0,450.3,3406,26
13/9/1988,-0.000443853,456.152625,467.226889,0,0,456.7620785,0,458.3104262,0,459.1822604,0,462.2828133,0,-1.023266433,0,459.33,469.581,0,0,459.82,0,459.69,0,455.84,462.606,0,0,450.6,3407,1117
14/9/1988,-0.007326821,455.1066932,466.8936832,0,0,455.7832972,0,457.5570523,0,458.5317226,0,461.8168206,0,-1.081207951,0,458.07,469.322,0,0,459.1,0,459.175,0,454.28,462.302,0,0,450.4,3408,0
15/9/1988,-0.014985462,453.6509308,466.5017291,0,0,454.4474053,0,456.5611425,0,457.6849283,0,461.2396904,0,-1.256244453,0,456.89,469.114,0,0,458.46,0,458.855,0,452.54,461.972,0,0,447.1,3409,508
16/9/1988,-0.007039055,451.2416706,465.9848632,0,0,452.2862661,0,455.0219861,0,456.4045632,0,460.4224476,0,-1.70961494,0,455.16,468.896,0,0,457.4266667,0,458.265,0,450,461.56,0,0,440.4,3410,1100
19/9/1988,-0.010290418,448.7068214,465.4168461,0,0,449.9806867,0,453.3341779,0,454.9894104,0,459.515685,0,-2.0800332,0,452.88,468.6,0,0,456.0933333,0,457.27,0,447.76,460.998,0,0,437.3,3411,14
20/9/1988,-0.018022181,445.8146721,464.770968,0,0,447.3375041,0,451.3785419,0,453.3457504,0,458.468011,0,-2.463644586,0,450.5,468.243,0,0,454.6066667,0,456.155,0,445.16,460.364,0,0,432.8,3412,582
21/9/1988,0.001647059,442.0301862,463.983424,0,0,443.900965,0,448.8662998,0,451.2460652,0,457.15554,0,-3.040398772,0,447.94,467.807,0,0,452.58,0,454.725,0,441.6,459.73,0,0,425,3413,313
22/9/1988,-0.012450082,439.0610615,463.2253364,0,0,441.1008165,0,446.6599856,0,449.353764,0,455.9219894,0,-3.158596888,0,444.53,467.292,0,0,450.1,0,452.975,0,436.52,458.9,0,0,425.7,3414,306
23/9/1988,0.001665081,435.6681412,462.37731,0,0,437.9160755,0,444.1590345,0,447.2090408,0,454.5289702,0,-3.358891706,0,441.12,466.839,0,0,447.52,0,451.13,0,432.24,458.01,0,0,420.4,3415,305
26/9/1988,0.005936832,433.0193883,461.5599375,0,0,435.328987,0,441.962936,0,445.2750378,0,453.2180302,0,-3.209581783,0,438,466.354,0,0,444.6666667,0,449.13,0,428.24,457.05,0,0,421.1,3416,48
27/9/1988,0.002596789,431.3067722,460.8082556,0,0,433.5245275,0,440.214085,0,443.6694794,0,452.0565388,0,-2.726786374,0,435.08,465.86,0,0,442,0,447.205,0,425,456.076,0,0,423.6,3417,46
28/9/1988,-0.004238286,430.1055409,460.0932406,0,0,432.1669078,0,438.7365531,0,442.2643328,0,450.9837334,0,-2.143407488,0,432.38,465.381,0,0,439.68,0,445.225,0,423.16,455.202,0,-1,424.7,3418,200
29/9/1988,-0.006857413,428.7954426,459.3567408,0,0,430.7412297,0,437.2283099,0,440.8299378,0,449.8824105,0,-1.707752478,0,429.81,464.931,0,0,437.3866667,0,443.35,0,423.1,454.16,0,1,422.9,3419,41
30/9/1988,0.007380952,427.1962712,458.5773994,0,0,429.0887328,0,435.5875185,0,439.2869794,0,448.7105513,0,-1.453832803,0,427.39,464.426,0,0,434.9266667,0,441.275,0,422.54,453.118,0,0,420,3420,73
3/10/1988,0.000945403,426.4514946,457.8748766,0,0,428.1673893,0,434.398231,0,438.0879439,0,447.7062159,0,-0.940912644,0,425.35,463.857,0,0,432.82,0,439.115,0,422.46,452.074,0,-1,423.1,3421,32
4/10/1988,0.006139315,425.9148592,457.194186,0,0,427.4493294,0,433.3603043,0,437.0073555,0,446.7569526,0,-0.462707282,0,423.93,463.323,0,0,431.0066667,0,437.215,0,422.86,451.09,0,0,423.5,3422,206
5/10/1988,0.007275287,425.9485212,456.5784595,0,-1,427.2417403,0,432.6688467,0,436.1994032,0,445.946876,0,0.110124665,1,423,462.774,0,-1,429.2,0,435.47,0,422.84,450.462,0,0,426.1,3423,25
6/10/1988,-0.002795899,426.5396991,456.0363118,0,0,427.543011,-1,432.3384804,0,435.6809289,0,445.2901358,0,0.743895762,0,423.11,462.258,0,0,427.58,-1,433.82,0,423.12,449.776,0,0,429.2,3424,517
